price silicon ingot,0.01,1000,1,Piece,1000.0,http://www.alibaba.com/product-detail/price-silicon-ingot_60069275374.html,China (Mainland),"Luoyang Silicon Electronic Co., Ltd.",http___i00.i.aliimg.com_photo_v0_60069275374_price_silicon_ingot.jpg,US $0.01-1000 / Piece ( FOB Price),
Silicon Ingot in competitive price,5000,10000,10,Tons,100000.0,http://www.alibaba.com/product-detail/Silicon-Ingot-in-competitive-price_60020418944.html,China (Mainland),"Cangzhou Vantaa Metal Products Co., Ltd.",http___i00.i.aliimg.com_photo_v1_60020418944_Silicon_Ingot_in_competitive_price.jpg,US $5000-10000 / Ton ( FOB Price),
Silicon Metal 2202,2080,2150,24,Tons,51600.0,http://www.alibaba.com/product-detail/Silicon-Metal-2202_701380700.html,China (Mainland),"Yongkang City Damour Industry & Trade Co., Ltd.",http___i00.i.aliimg.com_photo_v0_701380700_Silicon_Metal_2202.jpg,US $2080-2150 / Ton ( FOB Price),
ferro silicon nitride,1800,1900,60,Metric,114000.0,http://www.alibaba.com/product-detail/ferro-silicon-nitride_341403148.html,China (Mainland),"Anyang Jinfang Metallurgy Co., Ltd.",http___i00.i.aliimg.com_photo_v0_341403148_ferro_silicon_nitride.jpg,US $1800-1900 / Metric Ton ( FOB Price),
Silicon Metal 4105,1,100000,1,Gram,100000.0,http://www.alibaba.com/product-detail/Silicon-Metal-4105_1388231957.html,China (Mainland),"Shanghai Ruizheng Chemical Technology Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1388231957_Silicon_Metal_4105.jpg,US $1-100000 / Kilogram ( FOB Price),
Mono silicon Ingot,100,130,10,Kilograms,1300.0,http://www.alibaba.com/product-detail/Mono-silicon-Ingot_488368929.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v7_488368929_Mono_silicon_Ingot.jpg,US $100-130 / Kilogram ( FOB Price),
silicon ingot price,8,10,1000,Kilograms,10000.0,http://www.alibaba.com/product-detail/silicon-ingot-price_1621663712.html,China (Mainland),"Xiamen Uni-Metal Imp&Exp Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1621663712_silicon_ingot_price.jpg,US $8-10 / Kilogram ( FOB Price),
Metal Silicon grade 421 Made in China good quatily and low price,2275,2310,20,Metric,46200.0,http://www.alibaba.com/product-detail/Metal-Silicon-grade-421-Made-in_1769161282.html,China (Mainland),"Chongqing Kangmeng Trade Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1769161282_Metal_Silicon_grade_421_Made_in_China.jpg,US $2275-2310 / Metric Ton ( FOB Price),
Silicon Ingot 99%,5000,10000,10,Tons,100000.0,http://www.alibaba.com/product-detail/Silicon-Ingot-99-_1688137890.html,China (Mainland),"Cangzhou Vantaa Metal Products Co., Ltd.",http___i00.i.aliimg.com_photo_v45_1688137890_Silicon_Ingot_99_.jpg,US $5000-10000 / Ton ( FOB Price),
Ferro Silicon List75# 72# 65#,1300,1500,40,Tons,60000.0,http://www.alibaba.com/product-detail/Ferro-Silicon-List75-72-65-_528477187.html,China (Mainland),"Guangxi Qiuyang Import & Export Trading Co., Ltd.",http___i01.i.aliimg.com_photo_v21_528477187_1_Ferro_Silicon_List75_72_65_.jpg,US $1300-1500 / Ton ( FOB Price),
Silicon Metal,2080,2150,24,Tons,51600.0,http://www.alibaba.com/product-detail/Silicon-Metal_701375675.html,China (Mainland),"Yongkang City Damour Industry & Trade Co., Ltd.",http___i01.i.aliimg.com_photo_v0_701375675_Silicon_Metal.jpg,US $2080-2150 / Ton ( FOB Price),
anyang supply ferro silicon nitride Si3N4,1800,1900,20,Metric,38000.0,http://www.alibaba.com/product-detail/anyang-supply-ferro-silicon-nitride-Si3N4_342344538.html,China (Mainland),"Anyang Jinfang Metallurgy Co., Ltd.",http___i00.i.aliimg.com_photo_v1_342344538_anyang_supply_ferro_silicon_nitride_Si3N4.jpg,US $1800-1900 / Metric Ton ( FOB Price),"Place of Origin: CN;HEN
																																												; Dimensions: Si3N4
																																												; Grade: 6N (99.9999%)
																																												; Brand Name: JF
																																												; Alloy Or Not: Is Alloy
																																												; Model Number: Si3N4
																																												; Secondary Or Not: Non-secondary
																																												; Weight: 1mt /bag
																																												; lump: greyish white"
Silicon Metal 2202,1,100000,1,Gram,100000.0,http://www.alibaba.com/product-detail/Silicon-Metal-2202_1388231951.html,China (Mainland),"Shanghai Ruizheng Chemical Technology Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1388231951_Silicon_Metal_2202.jpg,US $1-100000 / Kilogram ( FOB Price),"Brand Name: Richest Group
																																												; Packaging Detail: in plastic woven big bags of 1000kgs net each
																																												; Delivery Detail: prompt shippment within 15 days"
